user_id,group,watch_duration
user_007766,treatment,105.54
user_007767,treatment,3.32
user_007768,treatment,22.99
user_007769,treatment,33.56
user_007770,treatment,26.93
user_007771,treatment,11.21
user_007772,treatment,10.46
user_007773,treatment,18.83
user_007774,treatment,25.35
user_007775,treatment,21.37
user_007776,treatment,30.33
user_007777,treatment,5.84
user_007778,treatment,11.0
user_007779,treatment,6.22
user_007780,treatment,9.69
user_007781,treatment,29.73
user_007782,treatment,14.39
user_007783,treatment,106.22
user_007784,treatment,15.41
user_007785,treatment,13.84
user_007786,treatment,14.37
user_007787,treatment,7.92
user_007788,treatment,12.6
user_007789,treatment,32.53
user_007790,treatment,14.46
user_007791,treatment,7.0
user_007792,treatment,6.3
user_007793,treatment,9.21
user_007794,treatment,14.0
user_007795,treatment,34.29
user_007796,treatment,4.52
user_007797,treatment,10.22
user_007798,treatment,14.81
user_007799,treatment,3.04
user_007800,treatment,6.77
user_007801,treatment,7.66
user_007802,treatment,6.98
user_007803,treatment,15.39
user_007804,treatment,11.61
user_007805,treatment,8.46
user_007806,treatment,18.59
user_007807,treatment,52.38
user_007808,treatment,48.98
user_007809,treatment,2.83
user_007810,treatment,20.94
user_007811,treatment,11.45
user_007812,treatment,14.94
user_007813,treatment,9.6
user_007814,treatment,14.5
user_007815,treatment,14.9
user_007816,treatment,8.3
user_007817,treatment,6.44
user_007818,treatment,9.22
user_007819,treatment,15.92
user_007820,treatment,21.31
user_007821,treatment,26.12
user_007822,treatment,8.89
user_007823,treatment,16.56
user_007824,treatment,28.5
user_007825,treatment,33.53
user_007826,treatment,12.59
user_007827,treatment,11.06
user_007828,treatment,15.38
user_007829,treatment,5.26
user_007830,treatment,11.3
user_007831,treatment,23.94
user_007832,treatment,22.06
user_007833,treatment,10.63
user_007834,treatment,15.71
user_007835,treatment,6.82
user_007836,treatment,23.17
user_007837,treatment,12.4
user_007838,treatment,10.58
user_007839,treatment,9.88
user_007840,treatment,12.55
user_007841,treatment,9.22
user_007842,treatment,22.34
user_007843,treatment,9.62
user_007844,treatment,47.2
user_007845,treatment,42.61
user_007846,treatment,6.47
user_007847,treatment,13.95
user_007848,treatment,7.84
user_007849,treatment,10.16
user_007850,treatment,65.49
user_007851,treatment,10.32
user_007852,treatment,17.6
user_007853,treatment,20.35
user_007854,treatment,5.93
user_007855,treatment,6.66
user_007856,treatment,5.03
user_007857,treatment,6.5
user_007858,treatment,1.35
user_007859,treatment,20.4
user_007860,treatment,68.26
user_007861,treatment,14.85
user_007862,treatment,4.25
user_007863,treatment,7.89
user_007864,treatment,9.14
user_007865,treatment,5.85
user_007866,treatment,26.26
user_007867,treatment,25.23
user_007868,treatment,5.24
user_007869,treatment,23.57
user_007870,treatment,44.77
user_007871,treatment,60.46
user_007872,treatment,130.6
user_007873,treatment,6.41
user_007874,treatment,126.39
user_007875,treatment,9.94
user_007876,treatment,8.22
user_007877,treatment,17.14
user_007878,treatment,8.28
user_007879,treatment,18.16
user_007880,treatment,4.59
user_007881,treatment,10.9
user_007882,treatment,36.91
user_007883,treatment,12.61
user_007884,treatment,14.78
user_007885,treatment,19.3
user_007886,treatment,33.67
user_007887,treatment,3.51
user_007888,treatment,21.07
user_007889,treatment,10.65
user_007890,treatment,15.08
user_007891,treatment,30.81
user_007892,treatment,5.08
user_007893,treatment,5.87
user_007894,treatment,2.81
user_007895,treatment,8.51
user_007896,treatment,38.26
user_007897,treatment,11.98
user_007898,treatment,4.52
user_007899,treatment,8.95
user_007900,treatment,4.01
user_007901,treatment,5.36
user_007902,treatment,18.01
user_007903,treatment,5.16
user_007904,treatment,32.14
user_007905,treatment,12.47
user_007906,treatment,14.13
user_007907,treatment,10.56
user_007908,treatment,24.49
user_007909,treatment,24.69
user_007910,treatment,17.25
user_007911,treatment,20.74
user_007912,treatment,11.14
user_007913,treatment,20.36
user_007914,treatment,10.07
user_007915,treatment,13.22
user_007916,treatment,10.59
user_007917,treatment,9.15
user_007918,treatment,7.6
user_007919,treatment,19.19
user_007920,treatment,37.66
user_007921,treatment,33.68
user_007922,treatment,4.83
user_007923,treatment,37.02
user_007924,treatment,10.23
user_007925,treatment,21.34
user_007926,treatment,6.39
user_007927,treatment,14.78
user_007928,treatment,16.96
user_007929,treatment,4.02
user_007930,treatment,21.47
user_007931,treatment,38.74
user_007932,treatment,11.48
user_007933,treatment,39.18
user_007934,treatment,11.34
user_007935,treatment,26.04
user_007936,treatment,2.24
user_007937,treatment,91.38
user_007938,treatment,43.66
user_007939,treatment,10.51
user_007940,treatment,2.72
user_007941,treatment,16.62
user_007942,treatment,4.16
user_007943,treatment,18.84
user_007944,treatment,18.34
user_007945,treatment,6.21
user_007946,treatment,32.36
user_007947,treatment,25.14
user_007948,treatment,28.81
user_007949,treatment,13.29
user_007950,treatment,4.25
user_007951,treatment,28.86
user_007952,treatment,10.63
user_007953,treatment,4.34
user_007954,treatment,38.92
user_007955,treatment,70.78
user_007956,treatment,12.77
user_007957,treatment,74.24
user_007958,treatment,14.2
user_007959,treatment,9.73
user_007960,treatment,7.97
user_007961,treatment,48.89
user_007962,treatment,7.07
user_007963,treatment,23.77
user_007964,treatment,8.44
user_007965,treatment,9.13
user_007966,treatment,30.09
user_007967,treatment,9.74
user_007968,treatment,9.55
user_007969,treatment,32.66
user_007970,treatment,47.37
user_007971,treatment,22.1
user_007972,treatment,7.82
user_007973,treatment,8.77
user_007974,treatment,14.07
user_007975,treatment,17.06
user_007976,treatment,5.99
user_007977,treatment,23.53
user_007978,treatment,14.13
user_007979,treatment,3.34
user_007980,treatment,6.28
user_007981,treatment,8.82
user_007982,treatment,12.45
user_007983,treatment,59.82
user_007984,treatment,15.97
user_007985,treatment,6.74
user_007986,treatment,15.74
user_007987,treatment,9.96
user_007988,treatment,17.11
user_007989,treatment,21.0
user_007990,treatment,34.72
user_007991,treatment,12.94
user_007992,treatment,48.97
user_007993,treatment,27.29
user_007994,treatment,7.49
user_007995,treatment,77.31
user_007996,treatment,17.14
user_007997,treatment,6.77
user_007998,treatment,49.52
user_007999,treatment,69.56
user_008000,treatment,12.85
user_008001,treatment,8.82
user_008002,treatment,11.5
user_008003,treatment,23.38
user_008004,treatment,36.68
user_008005,treatment,20.83
user_008006,treatment,14.32
user_008007,treatment,43.75
user_008008,treatment,10.28
user_008009,treatment,30.11
user_008010,treatment,10.48
user_008011,treatment,18.63
user_008012,treatment,12.05
user_008013,treatment,12.62
user_008014,treatment,9.76
user_008015,treatment,38.7
user_008016,treatment,7.34
user_008017,treatment,7.3
user_008018,treatment,72.01
user_008019,treatment,28.85
user_008020,treatment,1.96
user_008021,treatment,8.4
user_008022,treatment,3.1
user_008023,treatment,6.17
user_008024,treatment,1.07
user_008025,treatment,11.83
user_008026,treatment,5.29
user_008027,treatment,13.85
user_008028,treatment,3.6
user_008029,treatment,14.1
user_008030,treatment,9.47
user_008031,treatment,43.88
user_008032,treatment,40.82
user_008033,treatment,24.74
user_008034,treatment,10.16
user_008035,treatment,64.61
user_008036,treatment,3.81
user_008037,treatment,4.29
user_008038,treatment,12.34
user_008039,treatment,80.1
user_008040,treatment,11.22
user_008041,treatment,11.4
user_008042,treatment,4.16
user_008043,treatment,28.13
user_008044,treatment,28.29
user_008045,treatment,24.81
user_008046,treatment,7.98
user_008047,treatment,7.5
user_008048,treatment,4.69
user_008049,treatment,14.11
user_008050,treatment,5.56
user_008051,treatment,5.15
user_008052,treatment,9.4
user_008053,treatment,8.92
user_008054,treatment,8.58
user_008055,treatment,19.17
user_008056,treatment,14.06
user_008057,treatment,10.48
user_008058,treatment,15.28
user_008059,treatment,5.97
user_008060,treatment,14.36
user_008061,treatment,14.89
user_008062,treatment,3.97
user_008063,treatment,29.27
user_008064,treatment,6.52
user_008065,treatment,14.19
user_008066,treatment,33.5
user_008067,treatment,27.68
user_008068,treatment,13.56
user_008069,treatment,9.87
user_008070,treatment,28.16
user_008071,treatment,22.64
user_008072,treatment,8.05
user_008073,treatment,6.99
user_008074,treatment,2.51
user_008075,treatment,14.93
user_008076,treatment,12.35
user_008077,treatment,32.75
user_008078,treatment,17.59
user_008079,treatment,38.37
user_008080,treatment,7.55
user_008081,treatment,32.8
user_008082,treatment,8.64
user_008083,treatment,24.58
user_008084,treatment,4.11
user_008085,treatment,15.93
user_008086,treatment,2.7
user_008087,treatment,10.66
user_008088,treatment,18.77
user_008089,treatment,8.7
user_008090,treatment,5.7
user_008091,treatment,25.97
user_008092,treatment,12.15
user_008093,treatment,8.92
user_008094,treatment,13.65
user_008095,treatment,108.78
user_008096,treatment,33.21
user_008097,treatment,33.45
user_008098,treatment,18.7
user_008099,treatment,15.08
user_008100,treatment,1.94
user_008101,treatment,7.67
user_008102,treatment,8.98
user_008103,treatment,2.94
user_008104,treatment,5.23
user_008105,treatment,2.71
user_008106,treatment,12.8
user_008107,treatment,25.41
user_008108,treatment,31.99
user_008109,treatment,18.39
user_008110,treatment,6.11
user_008111,treatment,2.81
user_008112,treatment,3.24
user_008113,treatment,4.78
user_008114,treatment,6.48
user_008115,treatment,11.61
user_008116,treatment,5.86
user_008117,treatment,17.31
user_008118,treatment,10.96
user_008119,treatment,13.31
user_008120,treatment,32.86
user_008121,treatment,5.13
user_008122,treatment,18.45
user_008123,treatment,13.05
user_008124,treatment,10.11
user_008125,treatment,26.79
user_008126,treatment,26.66
user_008127,treatment,6.19
user_008128,treatment,11.41
user_008129,treatment,16.53
user_008130,treatment,10.61
user_008131,treatment,21.07
user_008132,treatment,16.53
user_008133,treatment,57.17
user_008134,treatment,3.88
user_008135,treatment,11.97
user_008136,treatment,6.38
user_008137,treatment,21.4
user_008138,treatment,3.62
user_008139,treatment,17.41
user_008140,treatment,7.97
user_008141,treatment,7.34
user_008142,treatment,4.15
user_008143,treatment,9.1
user_008144,treatment,31.42
user_008145,treatment,12.93
user_008146,treatment,21.81
user_008147,treatment,49.98
user_008148,treatment,16.3
user_008149,treatment,8.44
user_008150,treatment,19.18
user_008151,treatment,8.54
user_008152,treatment,8.82
user_008153,treatment,3.91
user_008154,treatment,27.69
user_008155,treatment,9.69
user_008156,treatment,15.27
user_008157,treatment,5.76
user_008158,treatment,18.7
user_008159,treatment,7.17
user_008160,treatment,11.78
user_008161,treatment,26.64
user_008162,treatment,24.84
user_008163,treatment,12.97
user_008164,treatment,3.21
user_008165,treatment,144.64
user_008166,treatment,53.34
user_008167,treatment,23.53
user_008168,treatment,7.22
user_008169,treatment,12.05
user_008170,treatment,8.54
user_008171,treatment,36.27
user_008172,treatment,16.28
user_008173,treatment,7.05
user_008174,treatment,9.06
user_008175,treatment,32.36
user_008176,treatment,47.47
user_008177,treatment,44.82
user_008178,treatment,24.18
user_008179,treatment,10.78
user_008180,treatment,0.99
user_008181,treatment,16.74
user_008182,treatment,13.18
user_008183,treatment,14.76
user_008184,treatment,13.78
user_008185,treatment,4.57
user_008186,treatment,20.61
user_008187,treatment,21.88
user_008188,treatment,22.78
user_008189,treatment,28.14
user_008190,treatment,21.4
user_008191,treatment,9.51
user_008192,treatment,12.47
user_008193,treatment,14.2
user_008194,treatment,14.38
user_008195,treatment,29.33
user_008196,treatment,22.09
user_008197,treatment,69.54
user_008198,treatment,77.11
user_008199,treatment,14.07
user_008200,treatment,0.61
user_008201,treatment,35.5
user_008202,treatment,8.57
user_008203,treatment,6.95
user_008204,treatment,9.6
user_008205,treatment,9.23
user_008206,treatment,21.54
user_008207,treatment,3.79
user_008208,treatment,5.57
user_008209,treatment,17.37
user_008210,treatment,21.72
user_008211,treatment,22.05
user_008212,treatment,7.03
user_008213,treatment,6.03
user_008214,treatment,8.8
user_008215,treatment,15.99
user_008216,treatment,43.31
user_008217,treatment,2.57
user_008218,treatment,11.06
user_008219,treatment,4.54
user_008220,treatment,3.52
user_008221,treatment,28.6
user_008222,treatment,20.4
user_008223,treatment,18.91
user_008224,treatment,27.57
user_008225,treatment,8.99
user_008226,treatment,9.34
user_008227,treatment,75.84
user_008228,treatment,10.83
user_008229,treatment,23.76
user_008230,treatment,13.26
user_008231,treatment,3.01
user_008232,treatment,2.57
user_008233,treatment,8.3
user_008234,treatment,30.72
user_008235,treatment,24.79
user_008236,treatment,27.42
user_008237,treatment,5.99
user_008238,treatment,48.07
user_008239,treatment,6.1
user_008240,treatment,15.65
user_008241,treatment,13.09
user_008242,treatment,11.48
user_008243,treatment,38.51
user_008244,treatment,7.51
user_008245,treatment,4.48
user_008246,treatment,13.41
user_008247,treatment,9.58
user_008248,treatment,196.74
user_008249,treatment,22.67
user_008250,treatment,9.51
user_008251,treatment,5.67
user_008252,treatment,2.93
user_008253,treatment,5.81
user_008254,treatment,14.47
user_008255,treatment,41.34
user_008256,treatment,32.37
user_008257,treatment,15.85
user_008258,treatment,10.19
user_008259,treatment,16.36
user_008260,treatment,8.72
user_008261,treatment,52.18
user_008262,treatment,11.34
user_008263,treatment,12.32
user_008264,treatment,2.24
user_008265,treatment,11.29
user_008266,treatment,25.77
user_008267,treatment,5.62
user_008268,treatment,7.24
user_008269,treatment,24.88
user_008270,treatment,4.05
user_008271,treatment,30.76
user_008272,treatment,8.62
user_008273,treatment,9.67
user_008274,treatment,5.37
user_008275,treatment,17.86
user_008276,treatment,94.43
user_008277,treatment,24.66
user_008278,treatment,6.61
user_008279,treatment,32.74
user_008280,treatment,10.24
user_008281,treatment,39.63
user_008282,treatment,25.16
user_008283,treatment,1.25
user_008284,treatment,5.91
user_008285,treatment,28.09
user_008286,treatment,14.9
user_008287,treatment,5.82
user_008288,treatment,7.95
user_008289,treatment,2.87
user_008290,treatment,12.3
user_008291,treatment,77.37
user_008292,treatment,25.13
user_008293,treatment,76.12
user_008294,treatment,26.73
user_008295,treatment,30.02
user_008296,treatment,64.02
user_008297,treatment,17.85
user_008298,treatment,11.36
user_008299,treatment,30.15
user_008300,treatment,42.23
user_008301,treatment,8.99
user_008302,treatment,7.41
user_008303,treatment,14.75
user_008304,treatment,25.67
user_008305,treatment,24.99
user_008306,treatment,4.22
user_008307,treatment,60.9
user_008308,treatment,7.9
user_008309,treatment,10.68
user_008310,treatment,6.41
user_008311,treatment,114.28
user_008312,treatment,16.02
user_008313,treatment,6.68
user_008314,treatment,26.34
user_008315,treatment,24.42
user_008316,treatment,11.36
user_008317,treatment,25.85
user_008318,treatment,6.82
user_008319,treatment,8.9
user_008320,treatment,2.64
user_008321,treatment,4.58
user_008322,treatment,56.04
user_008323,treatment,49.06
user_008324,treatment,13.91
user_008325,treatment,49.92
user_008326,treatment,11.61
user_008327,treatment,10.86
user_008328,treatment,13.81
user_008329,treatment,11.94
user_008330,treatment,11.11
user_008331,treatment,32.94
user_008332,treatment,14.88
user_008333,treatment,23.34
user_008334,treatment,30.12
user_008335,treatment,18.0
user_008336,treatment,6.07
user_008337,treatment,4.47
user_008338,treatment,14.87
user_008339,treatment,11.51
user_008340,treatment,14.15
user_008341,treatment,13.03
user_008342,treatment,104.26
user_008343,treatment,4.55
user_008344,treatment,2.69
user_008345,treatment,17.22
user_008346,treatment,9.77
user_008347,treatment,16.99
user_008348,treatment,21.05
user_008349,treatment,36.87
user_008350,treatment,3.95
user_008351,treatment,8.45
user_008352,treatment,18.6
user_008353,treatment,24.44
user_008354,treatment,76.31
user_008355,treatment,28.35
user_008356,treatment,12.61
user_008357,treatment,6.47
user_008358,treatment,8.4
user_008359,treatment,8.21
user_008360,treatment,22.29
user_008361,treatment,16.21
user_008362,treatment,4.58
user_008363,treatment,9.31
user_008364,treatment,26.63
user_008365,treatment,17.48
user_008366,treatment,20.8
user_008367,treatment,17.93
user_008368,treatment,48.48
user_008369,treatment,15.94
user_008370,treatment,9.69
user_008371,treatment,6.34
user_008372,treatment,16.11
user_008373,treatment,1.87
user_008374,treatment,11.39
user_008375,treatment,11.19
user_008376,treatment,4.43
user_008377,treatment,6.28
user_008378,treatment,25.22
user_008379,treatment,15.87
user_008380,treatment,14.32
user_008381,treatment,16.86
user_008382,treatment,14.21
user_008383,treatment,35.67
user_008384,treatment,14.57
user_008385,treatment,4.11
user_008386,treatment,48.62
user_008387,treatment,17.75
user_008388,treatment,8.24
user_008389,treatment,4.84
user_008390,treatment,18.11
user_008391,treatment,12.02
user_008392,treatment,46.49
user_008393,treatment,10.01
user_008394,treatment,6.75
user_008395,treatment,27.02
user_008396,treatment,27.67
user_008397,treatment,15.1
user_008398,treatment,22.67
user_008399,treatment,12.81
user_008400,treatment,15.91
user_008401,treatment,33.51
user_008402,treatment,21.76
user_008403,treatment,11.53
user_008404,treatment,38.93
user_008405,treatment,1.99
user_008406,treatment,68.15
user_008407,treatment,3.37
user_008408,treatment,7.99
user_008409,treatment,12.77
user_008410,treatment,11.74
user_008411,treatment,29.52
user_008412,treatment,5.66
user_008413,treatment,16.26
user_008414,treatment,8.31
user_008415,treatment,16.71
user_008416,treatment,12.53
user_008417,treatment,14.22
user_008418,treatment,8.5
user_008419,treatment,8.78
user_008420,treatment,16.61
user_008421,treatment,28.08
user_008422,treatment,8.18
user_008423,treatment,6.59
user_008424,treatment,21.56
user_008425,treatment,12.86
user_008426,treatment,25.65
user_008427,treatment,6.39
user_008428,treatment,3.18
user_008429,treatment,8.62
user_008430,treatment,7.15
user_008431,treatment,12.39
user_008432,treatment,7.93
user_008433,treatment,23.87
user_008434,treatment,10.48
user_008435,treatment,14.89
user_008436,treatment,14.97
user_008437,treatment,15.42
user_008438,treatment,12.94
user_008439,treatment,19.86
user_008440,treatment,6.98
user_008441,treatment,40.43
user_008442,treatment,10.92
user_008443,treatment,4.62
user_008444,treatment,15.34
user_008445,treatment,6.68
user_008446,treatment,22.47
user_008447,treatment,77.3
user_008448,treatment,7.03
user_008449,treatment,17.22
user_008450,treatment,3.24
user_008451,treatment,18.98
user_008452,treatment,6.5
user_008453,treatment,8.01
user_008454,treatment,5.47
user_008455,treatment,23.71
user_008456,treatment,29.54
user_008457,treatment,13.45
user_008458,treatment,6.61
user_008459,treatment,47.07
user_008460,treatment,7.24
user_008461,treatment,2.34
user_008462,treatment,19.04
user_008463,treatment,5.45
user_008464,treatment,29.1
user_008465,treatment,9.73
user_008466,treatment,21.39
user_008467,treatment,40.5
user_008468,treatment,5.02
user_008469,treatment,8.39
user_008470,treatment,12.42
user_008471,treatment,45.15
user_008472,treatment,7.79
user_008473,treatment,8.2
user_008474,treatment,19.35
user_008475,treatment,8.32
user_008476,treatment,14.91
user_008477,treatment,3.81
user_008478,treatment,77.59
user_008479,treatment,4.49
user_008480,treatment,10.2
user_008481,treatment,12.86
user_008482,treatment,60.96
user_008483,treatment,4.57
user_008484,treatment,64.52
user_008485,treatment,24.19
user_008486,treatment,18.42
user_008487,treatment,6.0
user_008488,treatment,20.84
user_008489,treatment,7.4
user_008490,treatment,36.35
user_008491,treatment,6.07
user_008492,treatment,12.05
user_008493,treatment,8.46
user_008494,treatment,5.99
user_008495,treatment,23.88
user_008496,treatment,20.25
user_008497,treatment,34.72
user_008498,treatment,3.18
user_008499,treatment,30.92
user_008500,treatment,97.94
user_008501,treatment,9.2
user_008502,treatment,60.11
user_008503,treatment,10.69
user_008504,treatment,4.4
user_008505,treatment,10.33
user_008506,treatment,30.53
user_008507,treatment,6.75
user_008508,treatment,8.16
user_008509,treatment,21.22
user_008510,treatment,13.23
user_008511,treatment,21.07
user_008512,treatment,15.96
user_008513,treatment,19.37
user_008514,treatment,9.34
user_008515,treatment,15.89
user_008516,treatment,6.28
user_008517,treatment,36.99
user_008518,treatment,7.95
user_008519,treatment,32.56
user_008520,treatment,10.95
user_008521,treatment,15.51
user_008522,treatment,8.88
user_008523,treatment,5.85
user_008524,treatment,3.27
user_008525,treatment,5.67
user_008526,treatment,10.18
user_008527,treatment,15.63
user_008528,treatment,29.62
user_008529,treatment,9.24
user_008530,treatment,6.52
user_008531,treatment,4.16
user_008532,treatment,19.38
user_008533,treatment,39.91
user_008534,treatment,36.35
user_008535,treatment,23.29
user_008536,treatment,22.0
user_008537,treatment,51.32
user_008538,treatment,17.21
user_008539,treatment,22.13
user_008540,treatment,10.21
user_008541,treatment,4.44
user_008542,treatment,7.64
user_008543,treatment,13.1
user_008544,treatment,13.85
user_008545,treatment,61.62
user_008546,treatment,14.08
user_008547,treatment,33.89
user_008548,treatment,9.32
user_008549,treatment,10.28
user_008550,treatment,4.56
user_008551,treatment,7.29
user_008552,treatment,20.12
user_008553,treatment,13.28
user_008554,treatment,28.06
user_008555,treatment,15.26
user_008556,treatment,9.95
user_008557,treatment,73.6
user_008558,treatment,12.24
user_008559,treatment,33.46
user_008560,treatment,9.57
user_008561,treatment,23.28
user_008562,treatment,27.73
user_008563,treatment,15.59
user_008564,treatment,2.01
user_008565,treatment,13.39
user_008566,treatment,35.32
user_008567,treatment,20.13
user_008568,treatment,18.85
user_008569,treatment,3.33
user_008570,treatment,7.42
user_008571,treatment,18.34
user_008572,treatment,18.33
user_008573,treatment,34.87
user_008574,treatment,11.75
user_008575,treatment,18.26
user_008576,treatment,13.37
user_008577,treatment,5.99
user_008578,treatment,2.17
user_008579,treatment,18.63
user_008580,treatment,15.17
user_008581,treatment,8.05
user_008582,treatment,3.61
user_008583,treatment,21.84
user_008584,treatment,10.67
user_008585,treatment,20.6
user_008586,treatment,58.63
user_008587,treatment,2.38
user_008588,treatment,7.54
user_008589,treatment,11.16
user_008590,treatment,42.26
user_008591,treatment,3.56
user_008592,treatment,62.1
user_008593,treatment,14.71
user_008594,treatment,12.22
user_008595,treatment,11.26
user_008596,treatment,9.31
user_008597,treatment,30.52
user_008598,treatment,5.61
user_008599,treatment,17.4
user_008600,treatment,9.71
user_008601,treatment,7.17
user_008602,treatment,104.46
user_008603,treatment,18.45
user_008604,treatment,21.56
user_008605,treatment,32.79
user_008606,treatment,4.23
user_008607,treatment,53.62
user_008608,treatment,1.77
user_008609,treatment,7.13
user_008610,treatment,9.14
user_008611,treatment,21.02
user_008612,treatment,15.72
user_008613,treatment,11.55
user_008614,treatment,13.07
user_008615,treatment,6.04
user_008616,treatment,3.98
user_008617,treatment,23.6
user_008618,treatment,22.99
user_008619,treatment,46.88
user_008620,treatment,7.01
user_008621,treatment,22.97
user_008622,treatment,10.52
user_008623,treatment,34.21
user_008624,treatment,29.89
user_008625,treatment,15.63
user_008626,treatment,10.06
user_008627,treatment,28.47
user_008628,treatment,22.14
user_008629,treatment,7.63
user_008630,treatment,4.56
user_008631,treatment,10.48
user_008632,treatment,44.36
user_008633,treatment,33.02
user_008634,treatment,5.42
user_008635,treatment,5.19
user_008636,treatment,36.59
user_008637,treatment,5.32
user_008638,treatment,19.83
user_008639,treatment,8.06
user_008640,treatment,48.12
user_008641,treatment,7.13
user_008642,treatment,32.94
user_008643,treatment,15.3
user_008644,treatment,16.15
user_008645,treatment,2.73
user_008646,treatment,2.27
user_008647,treatment,11.06
user_008648,treatment,16.08
user_008649,treatment,5.36
user_008650,treatment,5.52
user_008651,treatment,20.68
user_008652,treatment,20.7
user_008653,treatment,11.82
user_008654,treatment,24.63
user_008655,treatment,5.16
user_008656,treatment,9.93
user_008657,treatment,49.32
user_008658,treatment,13.94
user_008659,treatment,14.6
user_008660,treatment,83.49
user_008661,treatment,4.31
user_008662,treatment,24.96
user_008663,treatment,49.96
user_008664,treatment,10.18
user_008665,treatment,26.25
user_008666,treatment,6.02
user_008667,treatment,7.62
user_008668,treatment,17.96
user_008669,treatment,25.0
user_008670,treatment,32.35
user_008671,treatment,46.33
user_008672,treatment,12.5
user_008673,treatment,34.29
user_008674,treatment,10.04
user_008675,treatment,27.16
user_008676,treatment,15.58
user_008677,treatment,18.85
user_008678,treatment,18.52
user_008679,treatment,3.66
user_008680,treatment,5.37
user_008681,treatment,14.33
user_008682,treatment,3.42
user_008683,treatment,25.66
user_008684,treatment,26.5
user_008685,treatment,17.15
user_008686,treatment,5.38
user_008687,treatment,39.81
user_008688,treatment,67.34
user_008689,treatment,14.84
user_008690,treatment,19.85
user_008691,treatment,15.51
user_008692,treatment,20.17
user_008693,treatment,11.99
user_008694,treatment,12.84
user_008695,treatment,27.24
user_008696,treatment,86.19
user_008697,treatment,4.31
user_008698,treatment,12.15
user_008699,treatment,5.13
user_008700,treatment,47.16
user_008701,treatment,8.25
user_008702,treatment,4.16
user_008703,treatment,21.99
user_008704,treatment,53.27
user_008705,treatment,22.44
user_008706,treatment,15.55
user_008707,treatment,18.31
user_008708,treatment,40.93
user_008709,treatment,6.56
user_008710,treatment,12.07
user_008711,treatment,9.19
user_008712,treatment,5.18
user_008713,treatment,10.15
user_008714,treatment,32.01
user_008715,treatment,20.77
user_008716,treatment,22.1
user_008717,treatment,14.84
user_008718,treatment,20.06
user_008719,treatment,6.96
user_008720,treatment,10.3
user_008721,treatment,15.39
user_008722,treatment,16.48
user_008723,treatment,17.05
user_008724,treatment,11.81
user_008725,treatment,9.76
user_008726,treatment,165.04
user_008727,treatment,27.26
user_008728,treatment,18.37
user_008729,treatment,10.95
user_008730,treatment,9.2
user_008731,treatment,11.89
user_008732,treatment,16.68
user_008733,treatment,2.93
user_008734,treatment,3.76
user_008735,treatment,7.93
user_008736,treatment,15.58
user_008737,treatment,10.9
user_008738,treatment,43.06
user_008739,treatment,4.03
user_008740,treatment,7.23
user_008741,treatment,44.53
user_008742,treatment,14.66
user_008743,treatment,26.79
user_008744,treatment,68.1
user_008745,treatment,7.58
user_008746,treatment,12.19
user_008747,treatment,10.61
user_008748,treatment,2.76
user_008749,treatment,10.3
user_008750,treatment,26.7
user_008751,treatment,20.34
user_008752,treatment,21.66
user_008753,treatment,9.77
user_008754,treatment,7.81
user_008755,treatment,36.43
user_008756,treatment,8.87
user_008757,treatment,16.7
user_008758,treatment,15.04
user_008759,treatment,42.49
user_008760,treatment,28.71
user_008761,treatment,4.68
user_008762,treatment,5.1
user_008763,treatment,20.97
user_008764,treatment,12.54
user_008765,treatment,9.17
user_008766,treatment,29.74
user_008767,treatment,15.33
user_008768,treatment,13.76
user_008769,treatment,24.63
user_008770,treatment,9.78
user_008771,treatment,46.28
user_008772,treatment,7.03
user_008773,treatment,22.32
user_008774,treatment,41.56
user_008775,treatment,4.38
user_008776,treatment,10.03
user_008777,treatment,32.91
user_008778,treatment,33.31
user_008779,treatment,11.51
user_008780,treatment,7.33
user_008781,treatment,28.35
user_008782,treatment,34.02
user_008783,treatment,5.2
user_008784,treatment,5.04
user_008785,treatment,15.8
user_008786,treatment,21.83
user_008787,treatment,10.39
user_008788,treatment,22.72
user_008789,treatment,7.48
user_008790,treatment,2.43
user_008791,treatment,9.4
user_008792,treatment,13.88
user_008793,treatment,10.58
user_008794,treatment,5.22
user_008795,treatment,3.09
user_008796,treatment,8.75
user_008797,treatment,27.06
user_008798,treatment,36.05
user_008799,treatment,34.13
user_008800,treatment,6.87
user_008801,treatment,5.24
user_008802,treatment,19.63
user_008803,treatment,21.93
user_008804,treatment,18.18
user_008805,treatment,2.63
user_008806,treatment,6.6
user_008807,treatment,12.89
user_008808,treatment,19.49
user_008809,treatment,24.38
user_008810,treatment,14.81
user_008811,treatment,17.2
user_008812,treatment,14.12
user_008813,treatment,22.84
user_008814,treatment,16.95
user_008815,treatment,13.91
user_008816,treatment,10.65
user_008817,treatment,14.08
user_008818,treatment,19.45
user_008819,treatment,16.35
user_008820,treatment,17.9
user_008821,treatment,38.64
user_008822,treatment,16.32
user_008823,treatment,7.85
user_008824,treatment,26.76
user_008825,treatment,4.42
user_008826,treatment,5.56
user_008827,treatment,17.26
user_008828,treatment,19.95
user_008829,treatment,4.87
user_008830,treatment,9.72
user_008831,treatment,8.13
user_008832,treatment,8.94
user_008833,treatment,28.07
user_008834,treatment,23.22
user_008835,treatment,13.0
user_008836,treatment,8.53
user_008837,treatment,4.48
user_008838,treatment,41.11
user_008839,treatment,21.19
user_008840,treatment,7.5
user_008841,treatment,23.47
