user_id,group,revenue
user_016514,treatment,55.64
user_016515,treatment,45.86
user_016516,treatment,70.31
user_016517,treatment,51.0
user_016518,treatment,43.56
user_016519,treatment,70.59
user_016520,treatment,46.14
user_016521,treatment,45.82
user_016522,treatment,47.59
user_016523,treatment,53.32
user_016524,treatment,59.45
user_016525,treatment,30.81
user_016526,treatment,59.41
user_016527,treatment,47.56
user_016528,treatment,48.7
user_016529,treatment,65.72
user_016530,treatment,53.71
user_016531,treatment,55.58
user_016532,treatment,51.61
user_016533,treatment,58.11
user_016534,treatment,64.94
user_016535,treatment,32.2
user_016536,treatment,60.68
user_016537,treatment,64.38
user_016538,treatment,56.01
user_016539,treatment,46.58
user_016540,treatment,42.78
user_016541,treatment,70.89
user_016542,treatment,44.76
user_016543,treatment,64.14
user_016544,treatment,55.12
user_016545,treatment,68.37
user_016546,treatment,49.45
user_016547,treatment,39.14
user_016548,treatment,52.02
user_016549,treatment,40.11
user_016550,treatment,73.42
user_016551,treatment,57.04
user_016552,treatment,58.23
user_016553,treatment,58.23
user_016554,treatment,46.45
user_016555,treatment,50.94
user_016556,treatment,52.88
user_016557,treatment,67.55
user_016558,treatment,42.74
user_016559,treatment,46.17
user_016560,treatment,49.1
user_016561,treatment,46.61
user_016562,treatment,40.33
user_016563,treatment,30.36
user_016564,treatment,37.39
user_016565,treatment,60.79
user_016566,treatment,51.93
user_016567,treatment,58.68
user_016568,treatment,47.34
user_016569,treatment,51.21
user_016570,treatment,64.91
user_016571,treatment,64.42
user_016572,treatment,59.54
user_016573,treatment,53.62
user_016574,treatment,56.14
user_016575,treatment,54.97
user_016576,treatment,50.66
user_016577,treatment,48.77
user_016578,treatment,60.98
user_016579,treatment,41.63
user_016580,treatment,63.9
user_016581,treatment,49.8
user_016582,treatment,41.49
user_016583,treatment,47.64
user_016584,treatment,45.0
user_016585,treatment,47.39
user_016586,treatment,47.25
user_016587,treatment,46.93
user_016588,treatment,49.54
user_016589,treatment,51.48
user_016590,treatment,58.11
user_016591,treatment,50.04
user_016592,treatment,54.61
user_016593,treatment,52.06
user_016594,treatment,56.32
user_016595,treatment,52.37
user_016596,treatment,46.83
user_016597,treatment,44.65
user_016598,treatment,53.68
user_016599,treatment,62.19
user_016600,treatment,50.17
user_016601,treatment,46.39
user_016602,treatment,49.95
user_016603,treatment,47.51
user_016604,treatment,46.66
user_016605,treatment,40.45
user_016606,treatment,50.04
user_016607,treatment,53.89
user_016608,treatment,43.34
user_016609,treatment,44.97
user_016610,treatment,44.42
user_016611,treatment,40.91
user_016612,treatment,44.36
user_016613,treatment,50.42
user_016614,treatment,41.26
user_016615,treatment,50.9
user_016616,treatment,46.37
user_016617,treatment,44.57
user_016618,treatment,55.02
user_016619,treatment,46.88
user_016620,treatment,48.24
user_016621,treatment,62.38
user_016622,treatment,44.64
user_016623,treatment,64.53
user_016624,treatment,49.22
user_016625,treatment,42.91
user_016626,treatment,47.57
user_016627,treatment,52.55
user_016628,treatment,62.04
user_016629,treatment,58.39
user_016630,treatment,52.51
user_016631,treatment,62.08
user_016632,treatment,36.95
user_016633,treatment,54.0
user_016634,treatment,54.48
user_016635,treatment,54.58
user_016636,treatment,39.12
user_016637,treatment,43.86
user_016638,treatment,50.67
user_016639,treatment,60.92
user_016640,treatment,67.32
user_016641,treatment,46.68
user_016642,treatment,41.52
user_016643,treatment,58.53
user_016644,treatment,72.91
user_016645,treatment,60.86
user_016646,treatment,46.01
user_016647,treatment,74.89
user_016648,treatment,57.49
user_016649,treatment,45.67
user_016650,treatment,67.47
user_016651,treatment,45.04
user_016652,treatment,47.03
user_016653,treatment,57.81
user_016654,treatment,51.8
user_016655,treatment,52.3
user_016656,treatment,52.31
user_016657,treatment,60.92
user_016658,treatment,33.4
user_016659,treatment,54.28
user_016660,treatment,49.68
user_016661,treatment,45.98
user_016662,treatment,45.96
user_016663,treatment,30.9
user_016664,treatment,45.61
user_016665,treatment,62.32
user_016666,treatment,58.66
user_016667,treatment,50.47
user_016668,treatment,40.71
user_016669,treatment,58.57
user_016670,treatment,62.48
user_016671,treatment,60.27
user_016672,treatment,44.25
user_016673,treatment,45.08
user_016674,treatment,65.25
user_016675,treatment,42.33
user_016676,treatment,55.83
user_016677,treatment,37.78
user_016678,treatment,49.6
user_016679,treatment,56.68
user_016680,treatment,51.76
user_016681,treatment,56.19
user_016682,treatment,42.19
user_016683,treatment,45.44
user_016684,treatment,55.85
user_016685,treatment,57.58
user_016686,treatment,53.76
user_016687,treatment,59.58
user_016688,treatment,38.74
user_016689,treatment,48.27
user_016690,treatment,66.58
user_016691,treatment,62.27
user_016692,treatment,57.07
user_016693,treatment,50.76
user_016694,treatment,60.28
user_016695,treatment,55.43
user_016696,treatment,39.86
user_016697,treatment,59.97
user_016698,treatment,45.07
user_016699,treatment,58.08
user_016700,treatment,39.07
user_016701,treatment,64.79
user_016702,treatment,49.8
user_016703,treatment,43.13
user_016704,treatment,46.49
user_016705,treatment,49.31
user_016706,treatment,51.95
user_016707,treatment,62.55
user_016708,treatment,52.56
user_016709,treatment,34.63
user_016710,treatment,42.16
user_016711,treatment,74.06
user_016712,treatment,53.08
user_016713,treatment,59.61
user_016714,treatment,49.53
user_016715,treatment,43.96
user_016716,treatment,48.15
user_016717,treatment,53.03
user_016718,treatment,48.32
user_016719,treatment,67.35
user_016720,treatment,47.07
user_016721,treatment,43.56
user_016722,treatment,58.47
user_016723,treatment,59.46
user_016724,treatment,52.24
user_016725,treatment,47.18
user_016726,treatment,36.79
user_016727,treatment,61.77
user_016728,treatment,58.95
user_016729,treatment,48.48
user_016730,treatment,52.48
user_016731,treatment,50.19
user_016732,treatment,65.03
user_016733,treatment,43.7
user_016734,treatment,47.04
user_016735,treatment,46.27
user_016736,treatment,54.48
user_016737,treatment,52.45
user_016738,treatment,53.6
user_016739,treatment,44.96
user_016740,treatment,63.88
user_016741,treatment,48.37
user_016742,treatment,61.5
user_016743,treatment,77.11
user_016744,treatment,45.01
user_016745,treatment,54.74
user_016746,treatment,50.95
user_016747,treatment,68.25
user_016748,treatment,49.75
user_016749,treatment,53.99
user_016750,treatment,53.81
user_016751,treatment,51.2
user_016752,treatment,58.04
user_016753,treatment,52.75
user_016754,treatment,55.85
user_016755,treatment,53.71
user_016756,treatment,47.16
user_016757,treatment,49.85
user_016758,treatment,56.44
user_016759,treatment,56.41
user_016760,treatment,61.96
user_016761,treatment,66.87
user_016762,treatment,47.83
user_016763,treatment,53.08
user_016764,treatment,50.45
user_016765,treatment,43.14
user_016766,treatment,56.52
user_016767,treatment,58.22
user_016768,treatment,43.38
user_016769,treatment,49.0
user_016770,treatment,48.22
user_016771,treatment,39.93
user_016772,treatment,51.71
user_016773,treatment,42.84
user_016774,treatment,53.27
user_016775,treatment,54.15
user_016776,treatment,55.14
user_016777,treatment,55.53
user_016778,treatment,64.25
user_016779,treatment,45.53
user_016780,treatment,45.93
user_016781,treatment,57.24
user_016782,treatment,50.94
user_016783,treatment,61.0
user_016784,treatment,56.49
user_016785,treatment,67.34
user_016786,treatment,51.27
user_016787,treatment,40.14
user_016788,treatment,54.73
user_016789,treatment,51.43
user_016790,treatment,56.28
user_016791,treatment,57.3
user_016792,treatment,47.72
user_016793,treatment,43.93
user_016794,treatment,50.83
user_016795,treatment,32.95
user_016796,treatment,52.65
user_016797,treatment,48.74
user_016798,treatment,58.89
user_016799,treatment,36.11
user_016800,treatment,52.05
user_016801,treatment,64.61
user_016802,treatment,57.4
user_016803,treatment,59.85
user_016804,treatment,54.72
user_016805,treatment,38.71
user_016806,treatment,53.33
user_016807,treatment,55.27
user_016808,treatment,43.37
user_016809,treatment,50.99
user_016810,treatment,28.79
user_016811,treatment,49.33
user_016812,treatment,48.51
user_016813,treatment,63.22
user_016814,treatment,47.17
user_016815,treatment,49.87
user_016816,treatment,51.37
user_016817,treatment,47.28
user_016818,treatment,57.76
user_016819,treatment,36.06
user_016820,treatment,61.09
user_016821,treatment,51.9
user_016822,treatment,62.41
user_016823,treatment,30.02
user_016824,treatment,32.51
user_016825,treatment,49.66
user_016826,treatment,56.05
user_016827,treatment,47.56
user_016828,treatment,56.67
user_016829,treatment,59.85
user_016830,treatment,57.33
user_016831,treatment,52.83
user_016832,treatment,52.76
user_016833,treatment,47.08
user_016834,treatment,51.56
user_016835,treatment,43.81
user_016836,treatment,45.72
user_016837,treatment,56.11
user_016838,treatment,48.3
user_016839,treatment,46.1
user_016840,treatment,55.59
user_016841,treatment,55.04
user_016842,treatment,50.28
user_016843,treatment,50.81
user_016844,treatment,55.33
user_016845,treatment,59.75
user_016846,treatment,53.61
user_016847,treatment,42.46
user_016848,treatment,50.23
user_016849,treatment,48.74
user_016850,treatment,43.58
user_016851,treatment,55.98
user_016852,treatment,56.6
user_016853,treatment,57.81
user_016854,treatment,44.07
user_016855,treatment,53.26
user_016856,treatment,51.95
user_016857,treatment,54.46
user_016858,treatment,53.04
user_016859,treatment,51.9
user_016860,treatment,50.94
user_016861,treatment,60.85
user_016862,treatment,45.11
user_016863,treatment,50.61
user_016864,treatment,60.65
user_016865,treatment,45.51
user_016866,treatment,45.92
user_016867,treatment,57.87
user_016868,treatment,40.61
user_016869,treatment,57.29
user_016870,treatment,48.08
user_016871,treatment,55.28
user_016872,treatment,42.23
user_016873,treatment,61.48
user_016874,treatment,42.26
user_016875,treatment,57.8
user_016876,treatment,42.6
user_016877,treatment,66.47
user_016878,treatment,51.43
user_016879,treatment,67.61
user_016880,treatment,45.45
user_016881,treatment,48.46
user_016882,treatment,61.69
user_016883,treatment,40.59
user_016884,treatment,46.41
user_016885,treatment,55.96
user_016886,treatment,43.85
user_016887,treatment,56.17
user_016888,treatment,53.36
user_016889,treatment,39.89
user_016890,treatment,59.74
user_016891,treatment,41.9
user_016892,treatment,58.17
user_016893,treatment,53.03
user_016894,treatment,48.36
user_016895,treatment,43.16
user_016896,treatment,54.63
user_016897,treatment,45.02
user_016898,treatment,61.66
user_016899,treatment,61.96
user_016900,treatment,65.14
user_016901,treatment,54.25
user_016902,treatment,48.77
user_016903,treatment,49.62
user_016904,treatment,49.04
user_016905,treatment,53.98
user_016906,treatment,55.49
user_016907,treatment,61.85
user_016908,treatment,52.16
user_016909,treatment,40.77
user_016910,treatment,48.74
user_016911,treatment,64.45
user_016912,treatment,39.55
user_016913,treatment,57.91
user_016914,treatment,48.88
user_016915,treatment,44.93
user_016916,treatment,55.16
user_016917,treatment,64.49
user_016918,treatment,54.72
user_016919,treatment,49.9
user_016920,treatment,41.63
user_016921,treatment,51.21
user_016922,treatment,41.34
user_016923,treatment,49.52
user_016924,treatment,51.5
user_016925,treatment,33.12
user_016926,treatment,63.11
user_016927,treatment,42.09
user_016928,treatment,50.51
user_016929,treatment,56.27
user_016930,treatment,62.47
user_016931,treatment,45.66
user_016932,treatment,31.93
user_016933,treatment,60.63
user_016934,treatment,42.0
user_016935,treatment,54.88
user_016936,treatment,55.37
user_016937,treatment,25.98
user_016938,treatment,39.08
user_016939,treatment,48.31
user_016940,treatment,31.33
user_016941,treatment,41.3
user_016942,treatment,52.98
user_016943,treatment,51.29
user_016944,treatment,54.42
user_016945,treatment,55.59
user_016946,treatment,38.55
user_016947,treatment,41.72
user_016948,treatment,58.09
user_016949,treatment,64.19
user_016950,treatment,44.26
user_016951,treatment,54.07
user_016952,treatment,58.46
user_016953,treatment,53.9
user_016954,treatment,50.01
user_016955,treatment,46.87
user_016956,treatment,67.88
user_016957,treatment,52.77
user_016958,treatment,55.11
user_016959,treatment,54.59
user_016960,treatment,45.5
user_016961,treatment,52.41
user_016962,treatment,49.42
user_016963,treatment,49.28
user_016964,treatment,54.54
user_016965,treatment,44.67
user_016966,treatment,42.36
user_016967,treatment,56.02
user_016968,treatment,47.75
user_016969,treatment,49.24
user_016970,treatment,36.57
user_016971,treatment,59.7
user_016972,treatment,56.19
user_016973,treatment,57.66
user_016974,treatment,55.1
user_016975,treatment,39.87
user_016976,treatment,53.83
user_016977,treatment,47.13
user_016978,treatment,44.3
user_016979,treatment,56.0
user_016980,treatment,65.27
user_016981,treatment,63.95
user_016982,treatment,56.98
user_016983,treatment,51.76
user_016984,treatment,50.28
user_016985,treatment,44.76
user_016986,treatment,49.84
user_016987,treatment,59.27
user_016988,treatment,66.59
user_016989,treatment,45.47
user_016990,treatment,36.04
user_016991,treatment,47.75
user_016992,treatment,59.23
user_016993,treatment,68.58
user_016994,treatment,62.48
user_016995,treatment,62.28
user_016996,treatment,45.2
user_016997,treatment,45.43
user_016998,treatment,41.41
user_016999,treatment,46.68
user_017000,treatment,59.31
user_017001,treatment,65.0
user_017002,treatment,54.76
user_017003,treatment,49.96
user_017004,treatment,43.47
user_017005,treatment,51.1
user_017006,treatment,53.63
user_017007,treatment,40.3
user_017008,treatment,59.37
user_017009,treatment,48.61
user_017010,treatment,58.89
user_017011,treatment,51.91
user_017012,treatment,54.38
user_017013,treatment,46.38
user_017014,treatment,49.24
user_017015,treatment,57.14
user_017016,treatment,50.95
user_017017,treatment,43.16
user_017018,treatment,52.89
user_017019,treatment,55.09
user_017020,treatment,62.98
user_017021,treatment,61.22
user_017022,treatment,51.48
user_017023,treatment,47.62
user_017024,treatment,50.17
user_017025,treatment,47.81
user_017026,treatment,56.05
user_017027,treatment,60.33
user_017028,treatment,61.92
user_017029,treatment,48.7
user_017030,treatment,47.9
user_017031,treatment,48.64
user_017032,treatment,36.54
user_017033,treatment,42.38
user_017034,treatment,51.72
user_017035,treatment,55.03
user_017036,treatment,55.93
user_017037,treatment,45.76
user_017038,treatment,48.07
user_017039,treatment,49.84
user_017040,treatment,48.95
user_017041,treatment,57.5
user_017042,treatment,41.53
user_017043,treatment,42.81
user_017044,treatment,49.61
user_017045,treatment,41.08
user_017046,treatment,36.8
user_017047,treatment,40.05
user_017048,treatment,50.06
user_017049,treatment,57.04
user_017050,treatment,57.21
user_017051,treatment,64.7
user_017052,treatment,52.81
user_017053,treatment,53.89
user_017054,treatment,50.0
user_017055,treatment,50.39
user_017056,treatment,68.64
user_017057,treatment,54.09
user_017058,treatment,54.79
user_017059,treatment,42.84
user_017060,treatment,55.28
user_017061,treatment,57.27
user_017062,treatment,60.88
user_017063,treatment,57.04
user_017064,treatment,50.99
user_017065,treatment,50.64
user_017066,treatment,51.42
user_017067,treatment,52.86
user_017068,treatment,62.14
user_017069,treatment,60.58
user_017070,treatment,58.02
user_017071,treatment,68.23
user_017072,treatment,30.75
user_017073,treatment,48.32
user_017074,treatment,51.91
user_017075,treatment,46.62
user_017076,treatment,44.56
user_017077,treatment,38.26
user_017078,treatment,49.51
user_017079,treatment,59.15
user_017080,treatment,58.19
user_017081,treatment,45.98
user_017082,treatment,53.76
user_017083,treatment,62.86
user_017084,treatment,39.84
user_017085,treatment,50.73
user_017086,treatment,54.29
user_017087,treatment,52.08
user_017088,treatment,58.81
user_017089,treatment,40.02
user_017090,treatment,43.95
user_017091,treatment,57.46
user_017092,treatment,38.38
user_017093,treatment,58.49
user_017094,treatment,55.6
user_017095,treatment,57.94
user_017096,treatment,48.25
user_017097,treatment,56.08
user_017098,treatment,42.62
user_017099,treatment,48.68
user_017100,treatment,52.29
user_017101,treatment,44.81
user_017102,treatment,53.74
user_017103,treatment,42.85
user_017104,treatment,54.15
user_017105,treatment,65.93
user_017106,treatment,41.95
user_017107,treatment,51.82
user_017108,treatment,39.06
user_017109,treatment,45.34
user_017110,treatment,57.62
user_017111,treatment,48.55
user_017112,treatment,57.94
user_017113,treatment,54.85
user_017114,treatment,51.48
user_017115,treatment,43.76
user_017116,treatment,57.48
user_017117,treatment,54.43
user_017118,treatment,39.78
user_017119,treatment,44.28
user_017120,treatment,29.85
user_017121,treatment,41.07
user_017122,treatment,49.49
user_017123,treatment,43.55
user_017124,treatment,45.35
user_017125,treatment,63.12
user_017126,treatment,60.23
user_017127,treatment,46.44
user_017128,treatment,58.35
user_017129,treatment,61.72
user_017130,treatment,56.95
user_017131,treatment,54.39
user_017132,treatment,60.79
user_017133,treatment,58.16
user_017134,treatment,42.3
user_017135,treatment,50.49
user_017136,treatment,47.58
user_017137,treatment,61.22
user_017138,treatment,47.36
user_017139,treatment,45.98
user_017140,treatment,60.21
user_017141,treatment,54.08
user_017142,treatment,68.89
user_017143,treatment,45.1
user_017144,treatment,47.85
user_017145,treatment,60.98
user_017146,treatment,41.77
user_017147,treatment,62.56
user_017148,treatment,42.34
user_017149,treatment,56.88
user_017150,treatment,37.26
user_017151,treatment,52.36
user_017152,treatment,41.04
user_017153,treatment,67.41
user_017154,treatment,43.43
user_017155,treatment,45.37
user_017156,treatment,56.28
user_017157,treatment,47.19
user_017158,treatment,57.6
user_017159,treatment,46.31
user_017160,treatment,45.7
user_017161,treatment,51.78
user_017162,treatment,42.26
user_017163,treatment,55.17
user_017164,treatment,59.02
user_017165,treatment,56.42
user_017166,treatment,57.15
user_017167,treatment,36.6
user_017168,treatment,48.31
user_017169,treatment,50.18
user_017170,treatment,63.64
user_017171,treatment,47.35
user_017172,treatment,33.59
user_017173,treatment,43.97
user_017174,treatment,46.71
user_017175,treatment,34.75
user_017176,treatment,59.75
user_017177,treatment,39.44
user_017178,treatment,55.57
user_017179,treatment,43.26
user_017180,treatment,64.06
user_017181,treatment,49.79
user_017182,treatment,48.17
user_017183,treatment,56.23
user_017184,treatment,43.94
user_017185,treatment,56.6
user_017186,treatment,48.15
user_017187,treatment,47.24
user_017188,treatment,51.3
user_017189,treatment,43.28
user_017190,treatment,50.47
user_017191,treatment,54.72
user_017192,treatment,33.53
user_017193,treatment,60.73
user_017194,treatment,58.53
user_017195,treatment,37.16
user_017196,treatment,35.92
user_017197,treatment,58.74
user_017198,treatment,58.12
user_017199,treatment,56.98
user_017200,treatment,40.58
user_017201,treatment,66.63
user_017202,treatment,45.96
user_017203,treatment,53.92
user_017204,treatment,54.01
user_017205,treatment,64.74
user_017206,treatment,53.0
user_017207,treatment,55.33
user_017208,treatment,51.38
user_017209,treatment,42.43
user_017210,treatment,33.45
user_017211,treatment,52.26
user_017212,treatment,40.7
user_017213,treatment,54.8
user_017214,treatment,53.19
user_017215,treatment,53.0
user_017216,treatment,43.58
user_017217,treatment,60.29
user_017218,treatment,55.8
user_017219,treatment,42.55
user_017220,treatment,68.55
user_017221,treatment,50.31
user_017222,treatment,41.33
user_017223,treatment,45.93
user_017224,treatment,39.93
user_017225,treatment,62.88
user_017226,treatment,60.64
user_017227,treatment,57.92
user_017228,treatment,56.41
user_017229,treatment,61.99
user_017230,treatment,50.06
user_017231,treatment,55.38
user_017232,treatment,45.5
user_017233,treatment,50.77
user_017234,treatment,55.6
user_017235,treatment,27.35
user_017236,treatment,47.04
user_017237,treatment,53.32
user_017238,treatment,51.38
user_017239,treatment,48.38
user_017240,treatment,56.71
user_017241,treatment,46.34
user_017242,treatment,42.22
user_017243,treatment,61.47
user_017244,treatment,60.34
user_017245,treatment,47.21
user_017246,treatment,51.45
user_017247,treatment,58.77
user_017248,treatment,52.35
user_017249,treatment,56.24
user_017250,treatment,55.8
user_017251,treatment,49.45
user_017252,treatment,56.13
user_017253,treatment,44.28
user_017254,treatment,55.15
user_017255,treatment,51.41
user_017256,treatment,49.11
user_017257,treatment,42.03
user_017258,treatment,53.05
user_017259,treatment,52.31
user_017260,treatment,45.28
user_017261,treatment,39.23
user_017262,treatment,38.84
user_017263,treatment,49.97
user_017264,treatment,54.45
user_017265,treatment,66.8
user_017266,treatment,51.64
user_017267,treatment,39.0
user_017268,treatment,50.34
user_017269,treatment,62.01
user_017270,treatment,46.54
user_017271,treatment,60.95
user_017272,treatment,53.41
user_017273,treatment,57.18
user_017274,treatment,66.87
user_017275,treatment,37.3
user_017276,treatment,59.17
user_017277,treatment,51.24
user_017278,treatment,44.41
user_017279,treatment,51.19
user_017280,treatment,65.53
user_017281,treatment,62.68
user_017282,treatment,35.99
user_017283,treatment,45.84
user_017284,treatment,59.54
user_017285,treatment,51.83
user_017286,treatment,51.86
user_017287,treatment,39.45
user_017288,treatment,46.04
user_017289,treatment,41.13
user_017290,treatment,38.77
user_017291,treatment,41.94
user_017292,treatment,44.58
user_017293,treatment,45.91
user_017294,treatment,45.26
user_017295,treatment,60.16
user_017296,treatment,44.74
user_017297,treatment,63.41
user_017298,treatment,48.13
user_017299,treatment,55.51
user_017300,treatment,55.77
user_017301,treatment,44.82
user_017302,treatment,49.38
user_017303,treatment,47.98
user_017304,treatment,54.98
user_017305,treatment,50.97
user_017306,treatment,46.01
user_017307,treatment,52.95
user_017308,treatment,54.72
user_017309,treatment,66.8
user_017310,treatment,52.55
user_017311,treatment,52.08
user_017312,treatment,55.43
user_017313,treatment,44.4
user_017314,treatment,38.2
user_017315,treatment,49.5
user_017316,treatment,60.58
user_017317,treatment,61.87
user_017318,treatment,36.96
user_017319,treatment,57.33
user_017320,treatment,34.52
user_017321,treatment,55.67
user_017322,treatment,55.19
user_017323,treatment,38.21
user_017324,treatment,60.0
user_017325,treatment,65.95
user_017326,treatment,51.5
user_017327,treatment,53.13
user_017328,treatment,63.83
user_017329,treatment,42.99
user_017330,treatment,43.19
user_017331,treatment,45.28
user_017332,treatment,52.3
user_017333,treatment,52.28
user_017334,treatment,47.57
user_017335,treatment,49.6
user_017336,treatment,47.68
user_017337,treatment,48.07
user_017338,treatment,45.85
user_017339,treatment,45.92
user_017340,treatment,35.99
user_017341,treatment,50.21
user_017342,treatment,36.36
user_017343,treatment,58.0
user_017344,treatment,47.52
user_017345,treatment,51.04
user_017346,treatment,49.01
user_017347,treatment,50.05
user_017348,treatment,62.11
user_017349,treatment,41.19
user_017350,treatment,39.01
user_017351,treatment,52.95
user_017352,treatment,48.03
user_017353,treatment,54.88
user_017354,treatment,57.73
user_017355,treatment,43.15
user_017356,treatment,56.83
user_017357,treatment,43.82
user_017358,treatment,52.6
user_017359,treatment,42.1
user_017360,treatment,53.06
user_017361,treatment,51.83
user_017362,treatment,43.18
user_017363,treatment,41.13
user_017364,treatment,58.01
user_017365,treatment,48.38
user_017366,treatment,60.1
user_017367,treatment,47.65
user_017368,treatment,62.42
user_017369,treatment,44.41
user_017370,treatment,63.78
user_017371,treatment,53.39
user_017372,treatment,55.2
user_017373,treatment,43.97
user_017374,treatment,57.83
user_017375,treatment,58.11
user_017376,treatment,49.4
user_017377,treatment,34.93
user_017378,treatment,43.09
user_017379,treatment,43.09
user_017380,treatment,55.59
user_017381,treatment,48.28
user_017382,treatment,48.44
user_017383,treatment,47.47
user_017384,treatment,63.75
user_017385,treatment,52.36
user_017386,treatment,53.58
user_017387,treatment,47.04
user_017388,treatment,51.76
user_017389,treatment,44.19
user_017390,treatment,54.75
user_017391,treatment,42.83
user_017392,treatment,57.95
user_017393,treatment,46.12
user_017394,treatment,59.59
user_017395,treatment,67.26
user_017396,treatment,52.01
user_017397,treatment,62.49
user_017398,treatment,58.01
user_017399,treatment,40.54
user_017400,treatment,52.89
user_017401,treatment,56.01
user_017402,treatment,56.78
user_017403,treatment,53.43
user_017404,treatment,53.32
user_017405,treatment,52.04
user_017406,treatment,53.07
user_017407,treatment,42.21
user_017408,treatment,50.11
user_017409,treatment,40.38
user_017410,treatment,48.02
user_017411,treatment,47.27
user_017412,treatment,46.76
user_017413,treatment,43.58
user_017414,treatment,54.15
user_017415,treatment,49.46
user_017416,treatment,48.64
user_017417,treatment,40.74
user_017418,treatment,49.62
user_017419,treatment,61.16
user_017420,treatment,61.29
user_017421,treatment,54.99
user_017422,treatment,49.64
user_017423,treatment,56.47
user_017424,treatment,46.66
user_017425,treatment,49.61
user_017426,treatment,46.06
user_017427,treatment,59.27
user_017428,treatment,58.24
user_017429,treatment,51.72
user_017430,treatment,65.85
user_017431,treatment,55.3
user_017432,treatment,54.85
user_017433,treatment,53.99
user_017434,treatment,41.9
user_017435,treatment,44.85
user_017436,treatment,51.56
user_017437,treatment,51.63
user_017438,treatment,56.72
user_017439,treatment,46.66
user_017440,treatment,52.57
user_017441,treatment,52.71
user_017442,treatment,53.03
user_017443,treatment,52.13
user_017444,treatment,40.77
user_017445,treatment,33.91
user_017446,treatment,44.47
user_017447,treatment,47.75
user_017448,treatment,42.57
user_017449,treatment,51.55
user_017450,treatment,60.72
user_017451,treatment,57.81
user_017452,treatment,55.73
user_017453,treatment,59.88
user_017454,treatment,44.6
user_017455,treatment,48.35
user_017456,treatment,56.92
user_017457,treatment,48.2
user_017458,treatment,48.64
user_017459,treatment,66.9
user_017460,treatment,52.76
user_017461,treatment,66.11
user_017462,treatment,37.41
user_017463,treatment,46.95
user_017464,treatment,55.27
user_017465,treatment,52.75
user_017466,treatment,35.56
user_017467,treatment,50.16
user_017468,treatment,71.78
user_017469,treatment,53.98
user_017470,treatment,56.84
user_017471,treatment,46.85
user_017472,treatment,53.95
user_017473,treatment,51.9
user_017474,treatment,60.95
user_017475,treatment,60.7
user_017476,treatment,55.26
user_017477,treatment,52.57
user_017478,treatment,38.57
user_017479,treatment,38.29
user_017480,treatment,52.66
user_017481,treatment,59.0
user_017482,treatment,62.65
user_017483,treatment,44.88
user_017484,treatment,39.93
user_017485,treatment,59.46
user_017486,treatment,45.48
user_017487,treatment,39.38
user_017488,treatment,48.05
user_017489,treatment,47.91
user_017490,treatment,62.56
user_017491,treatment,58.93
user_017492,treatment,46.1
user_017493,treatment,63.18
user_017494,treatment,53.0
user_017495,treatment,60.49
user_017496,treatment,62.62
user_017497,treatment,49.9
user_017498,treatment,56.57
user_017499,treatment,48.75
user_017500,treatment,59.44
user_017501,treatment,52.72
user_017502,treatment,59.68
user_017503,treatment,64.2
user_017504,treatment,56.38
user_017505,treatment,51.25
user_017506,treatment,51.39
user_017507,treatment,28.34
user_017508,treatment,46.3
user_017509,treatment,59.46
user_017510,treatment,59.76
user_017511,treatment,46.12
user_017512,treatment,53.32
user_017513,treatment,50.49
user_017514,treatment,57.52
user_017515,treatment,69.67
user_017516,treatment,57.67
user_017517,treatment,46.64
user_017518,treatment,51.37
user_017519,treatment,63.22
user_017520,treatment,40.73
user_017521,treatment,47.08
user_017522,treatment,57.68
user_017523,treatment,62.35
user_017524,treatment,56.87
user_017525,treatment,47.15
user_017526,treatment,56.29
user_017527,treatment,55.31
user_017528,treatment,54.81
user_017529,treatment,51.22
user_017530,treatment,52.42
user_017531,treatment,44.74
user_017532,treatment,71.84
user_017533,treatment,53.26
user_017534,treatment,56.39
user_017535,treatment,50.26
user_017536,treatment,58.76
user_017537,treatment,41.61
user_017538,treatment,38.04
user_017539,treatment,51.76
user_017540,treatment,68.43
user_017541,treatment,61.67
user_017542,treatment,45.53
user_017543,treatment,56.13
user_017544,treatment,46.91
user_017545,treatment,55.41
user_017546,treatment,56.04
user_017547,treatment,59.41
user_017548,treatment,39.47
user_017549,treatment,41.88
user_017550,treatment,51.4
user_017551,treatment,43.74
user_017552,treatment,43.12
user_017553,treatment,54.17
user_017554,treatment,44.67
user_017555,treatment,70.06
user_017556,treatment,47.73
user_017557,treatment,49.84
user_017558,treatment,54.38
user_017559,treatment,39.94
user_017560,treatment,56.07
user_017561,treatment,54.73
user_017562,treatment,49.21
user_017563,treatment,54.19
user_017564,treatment,55.43
user_017565,treatment,63.48
user_017566,treatment,72.0
user_017567,treatment,43.51
user_017568,treatment,41.62
user_017569,treatment,52.82
user_017570,treatment,35.37
user_017571,treatment,57.2
user_017572,treatment,52.9
user_017573,treatment,54.94
user_017574,treatment,49.57
user_017575,treatment,54.04
user_017576,treatment,55.78
user_017577,treatment,53.6
user_017578,treatment,41.24
user_017579,treatment,53.38
user_017580,treatment,66.83
user_017581,treatment,53.93
user_017582,treatment,53.1
user_017583,treatment,64.48
user_017584,treatment,46.04
user_017585,treatment,59.12
user_017586,treatment,47.76
user_017587,treatment,60.69
user_017588,treatment,58.38
user_017589,treatment,48.7
